site,sex,estimate,race,stage,agegroup,tt,PE,lci,uci
Breast,Female,AD,,,1,0.34999999,64.76911752152608,63.014816,66.523422
Breast,Female,AD,,,1,0.40000001,74.2345200411224,72.290512,76.178528
Breast,Female,AD,,,1,0.44999999,83.78604274281815,81.661247,85.910835
Breast,Female,AD,,,1,0.5,93.40978539425689,91.112259,95.707314
Breast,Female,AD,,,1,0.55000001,103.088515755522,100.62559,105.55144
Breast,Female,AD,,,1,0.60000002,112.8032029023508,110.18159,115.42481
Breast,Female,AD,,,1,0.64999998,122.5340553076551,119.75993,125.30817
Breast,Female,AD,,,1,0.69999999,132.2613092867605,129.34039,135.18222
Breast,Female,AD,,,1,0.75,141.9656799168713,138.90329,145.02806
Breast,Female,AD,,,1,0.80000001,151.6287677416132,148.42986,154.82768
Breast,Female,AD,,,1,0.85000002,161.233289299643,157.90248,164.56409
Breast,Female,AD,,,1,0.89999998,170.7632196317813,167.30487,174.22156
Breast,Female,AD,,,1,0.94999999,180.2039249690675,176.62213,183.78572
Breast,Female,AD,,,1,1.0,189.5421317387277,185.84076,193.24352
Breast,Female,AD,,,1,1.05,198.7566521444472,194.93956,202.57375
Breast,Female,AD,,,1,1.1,207.8455463939848,203.91621,211.77489
Breast,Female,AD,,,1,1.15,216.7996063859783,212.76132,220.83789
Breast,Female,AD,,,1,1.2,225.6109643737101,221.46689,229.75505
Breast,Female,AD,,,1,1.25,234.2728492583058,230.02596,238.51974
Breast,Female,AD,,,1,1.3,242.7796555230869,238.4328,247.12651
Breast,Female,AD,,,1,1.35,251.1267965344531,246.68269,255.57089
Breast,Female,AD,,,1,1.4,259.3105636730897,254.77184,263.84927
Breast,Female,AD,,,1,1.45,267.3281827446896,262.69733,271.95905
Breast,Female,AD,,,1,1.5,275.1775781783803,270.457,279.89816
Breast,Female,AD,,,1,1.55,282.8574312019895,278.04944,287.66544
Breast,Female,AD,,,1,1.6,290.3687460852393,285.47549,295.26199
Breast,Female,AD,,,1,1.65,297.7205147483817,292.74399,302.69705
Breast,Female,AD,,,1,1.7,304.923527934252,299.86542,309.98163
Breast,Female,AD,,,1,1.75,311.9878703566534,306.84973,317.12604
Breast,Female,AD,,,1,1.8,318.9230632538882,313.70618,324.13995
Breast,Female,AD,,,1,1.85,325.7380351653242,320.4436,331.03247
Breast,Female,AD,,,1,1.9,332.441099427306,327.0701,337.8121
Breast,Female,AD,,,1,1.95,339.0400926444084,333.59341,344.48676
Breast,Female,AD,,,1,2.0,345.5422722339367,340.02072,351.06384
Breast,Female,AD,,,1,2.05,351.9375132538426,346.34204,357.53299
Breast,Female,AD,,,1,2.0999999,358.2485278045671,352.57974,363.91733
Breast,Female,AD,,,1,2.1500001,364.4812475235215,358.73962,370.22287
Breast,Female,AD,,,1,2.2,370.6410956647749,364.82709,376.45511
Breast,Female,AD,,,1,2.25,376.733187890758,370.84717,382.61923
Breast,Female,AD,,,1,2.3,382.762234636955,376.80447,388.72
Breast,Female,AD,,,1,2.3499999,388.7325916483871,382.70337,394.76181
Breast,Female,AD,,,1,2.4000001,394.6482225893175,388.54776,400.74869
Breast,Female,AD,,,1,2.45,400.5085401634785,394.3371,406.67999
Breast,Female,AD,,,1,2.5,406.3072271472457,400.06516,412.54929
Breast,Female,AD,,,1,2.55,412.0380367643302,405.72586,418.35022
Breast,Female,AD,,,1,2.5999999,417.6952698158923,411.31357,424.07697
Breast,Female,AD,,,1,2.6500001,423.2737653172215,416.82327,429.72427
Breast,Female,AD,,,1,2.7,428.7687618239405,422.25024,435.28726
Breast,Female,AD,,,1,2.75,434.176027063893,427.59039,440.76166
Breast,Female,AD,,,1,2.8,439.4917233857539,432.8399,446.14355
Breast,Female,AD,,,1,2.8499999,444.712408746715,437.99542,451.42941
Breast,Female,AD,,,1,2.9000001,449.8350367860112,443.05396,456.61612
Breast,Female,AD,,,1,2.95,454.8568369553648,448.01276,461.7009
Breast,Female,AD,,,1,3.0,459.7754397854679,452.86957,466.68134
Breast,Female,AD,,,1,3.05,464.5644622588302,457.59842,471.53049
Breast,Female,AD,,,1,3.0999999,469.2459621373399,462.22101,476.2709
Breast,Female,AD,,,1,3.1500001,473.8184502019885,466.73587,480.90103
Breast,Female,AD,,,1,3.2,478.280625410786,471.14172,485.41953
Breast,Female,AD,,,1,3.25,482.6315189142585,475.43762,489.82541
Breast,Female,AD,,,1,3.3,486.8721407343054,479.62454,494.11972
Breast,Female,AD,,,1,3.3499999,491.006310705016,483.7063,498.3063
Breast,Female,AD,,,1,3.4000001,495.0379712733024,487.6868,502.38916
Breast,Female,AD,,,1,3.45,498.9708635965272,491.5697,506.37204
Breast,Female,AD,,,1,3.5,502.8086469120277,495.35864,510.25867
Breast,Female,AD,,,1,3.55,506.554825356993,499.0571,514.05255
Breast,Female,AD,,,1,3.5999999,510.2127717026834,502.66837,517.75714
Breast,Female,AD,,,1,3.6500001,513.7857485037268,506.19574,521.37573
Breast,Female,AD,,,1,3.7,517.2768446724801,509.64221,524.9115
Breast,Female,AD,,,1,3.75,520.6890819732466,513.0108,528.36737
Breast,Female,AD,,,1,3.8,524.02535073303,516.30438,531.74634
Breast,Female,AD,,,1,3.8499999,527.2884312608429,519.5257,535.05121
Breast,Female,AD,,,1,3.9000001,530.481013008824,522.67737,538.28467
Breast,Female,AD,,,1,3.95,533.6056380263889,525.76196,541.44934
Breast,Female,AD,,,1,4.0,536.6647961903353,528.78186,544.54773
Breast,Female,AD,,,1,4.0500002,539.6311110707029,531.71033,547.55188
Breast,Female,AD,,,1,4.0999999,542.5363296835593,534.57843,550.4942
Breast,Female,AD,,,1,4.1500001,545.3827201822264,537.38855,553.37689
Breast,Female,AD,,,1,4.1999998,548.1723570228992,540.14258,556.20215
Breast,Female,AD,,,1,4.25,550.9073415781718,542.84271,558.97198
Breast,Female,AD,,,1,4.3000002,553.5896177843595,545.49078,561.68842
Breast,Female,AD,,,1,4.3499999,556.2210573353067,548.08875,564.35339
Breast,Female,AD,,,1,4.4000001,558.8035357069391,550.63837,566.96869
Breast,Female,AD,,,1,4.4499998,561.3387605377591,553.14142,569.53613
Breast,Female,AD,,,1,4.5,563.8284715063818,555.59955,572.05737
Breast,Female,AD,,,1,4.5500002,566.274272615838,558.0144,574.53418
Breast,Female,AD,,,1,4.5999999,568.6777091677807,560.38745,576.96796
Breast,Female,AD,,,1,4.6500001,571.040337091935,562.72028,579.36041
Breast,Female,AD,,,1,4.6999998,573.3635658188284,565.01428,581.71283
Breast,Female,AD,,,1,4.75,575.648840851166,567.27087,584.02679
Breast,Female,AD,,,1,4.8000002,577.8974898854567,569.49133,586.30365
Breast,Female,AD,,,1,4.8499999,580.1107929213329,571.677,588.54456
Breast,Female,AD,,,1,4.9000001,582.2900459937736,573.8291,590.75098
Breast,Female,AD,,,1,4.9499998,584.4364161247765,575.94885,592.92401
Breast,Female,AD,,,1,5.0,586.5511094568394,578.03735,595.06488
Breast,Female,AD,,,2,0.0,0.0,0.0,0.0
Breast,Female,AD,,,2,0.050000001,4.422624656276908,4.054924,4.7903256
